Date,Electricity_consumption,Wind_production,Solar_production,Price,Wind+Solar,Delta,Delta_Price
2017-02-05 00:00:00+00:00,165.17800000000005,13.269000000000002,1.841,0.9500000000000004,15.11,150.06800000000004,142564600.0000001
2017-02-06 00:00:00+00:00,207.347,17.346000000000004,0.805,1.36,18.151000000000003,189.196,257306560.0
2017-02-07 00:00:00+00:00,205.056,29.694,1.03,1.357,30.724,174.33200000000002,236568524.00000003
2017-02-08 00:00:00+00:00,209.625,11.995000000000006,1.399,1.4480000000000002,13.394,196.231,284142488.0
2017-02-09 00:00:00+00:00,211.992,2.9390000000000005,1.669,1.4659999999999995,4.6080000000000005,207.384,304024943.9999999
2017-02-10 00:00:00+00:00,207.718,26.47,1.6469999999999998,1.1140000000000003,28.117,179.601,200075514.00000006
2017-02-11 00:00:00+00:00,183.517,32.726,1.654,0.9310000000000004,34.38,149.137,138846547.00000003
2017-02-12 00:00:00+00:00,172.49,16.196,1.68,0.8770000000000003,17.875999999999998,154.614,135596478.00000006
2017-02-13 00:00:00+00:00,204.912,5.506000000000001,2.063,1.168,7.569,197.34300000000002,230496624.0
2017-02-14 00:00:00+00:00,205.512,6.866,2.224,1.1110000000000002,9.09,196.422,218224842.00000003
2017-02-15 00:00:00+00:00,204.102,1.128,2.453,1.1330000000000002,3.581,200.52100000000002,227190293.00000006
2017-02-16 00:00:00+00:00,203.053,2.385,2.382,0.9750000000000004,4.767,198.286,193328850.00000006
2017-02-17 00:00:00+00:00,204.459,7.574999999999999,1.3329999999999995,1.0110000000000003,8.908,195.55100000000002,197702061.00000006
2017-02-18 00:00:00+00:00,178.221,13.39,1.7519999999999996,0.9960000000000004,15.142,163.079,162426684.0000001
2017-02-19 00:00:00+00:00,165.541,3.245,2.455,0.7640000000000005,5.699999999999999,159.841,122118524.00000007
2017-02-20 00:00:00+00:00,199.599,13.485,2.063,0.7630000000000001,15.547999999999998,184.051,140430913.0
2017-02-21 00:00:00+00:00,200.82200000000003,32.583,1.474,0.7950000000000002,34.057,166.76500000000004,132578175.00000007
2017-02-22 00:00:00+00:00,198.773,26.322,2.119,0.5390000000000001,28.441,170.332,91808948.00000001
2017-02-23 00:00:00+00:00,193.893,29.942999999999994,2.612,0.6440000000000001,32.555,161.33800000000002,103901672.00000003
2017-02-24 00:00:00+00:00,196.10800000000003,44.24999999999999,1.96,0.7380000000000001,46.21,149.89800000000002,110624724.00000003
2017-02-25 00:00:00+00:00,169.99399999999997,15.483999999999998,3.0169999999999995,0.7190000000000003,18.501,151.49299999999997,108923467.00000001
2017-02-26 00:00:00+00:00,162.267,18.223,2.031,0.448,20.253999999999994,142.013,63621824.0
